JUNS,1.65,8.5,29.15,92.3,-2,0,0,-2/22,buy,3.86-19.51,1,56.00000000000001
CRK,1.66,17.68,8.85,20.53,-1,-0.05,-0.26,-1/63,hold,7.07-19.25,15.16,8.0
WMB,1.66,56.6,5.96,6.75,-6,0.29,0.67,-6/62,hold,32.65-60.36,-3.71,6.0
BDN,1.66,5.66,11.1,1.9,-9,0.13,1.16,-9/63,hold,3.85-6.54,4.77,13.0
CNP,1.67,31.64,2.43,1.97,-5,0.04,0.12,-5/63,hold,25.41-33.0,0.22,4.0
KTOS,1.67,27.48,2.51,6.27,-9,0.23,7.99,-9/62,buy,16.71-28.71,8.22,4.0
RLJ,1.67,9.98,6.39,3.89,-10,0.16,3.95,-10/63,buy,8.74-12.39,5.11,19.0
PWOD,1.67,30.06,9.76,11.11,9,0,0,9/62,,17.01-34.56,0.73,13.0
RRC,1.68,35.91,2.78,5.85,-8,0.15,0.41,-8/63,hold,27.29-39.33,2.31,9.0
CNK,1.68,31.06,0.95,7.78,-3,0.84,4.38,-3/63,buy,13.19-36.28,-5.57,14.000000000000002
UNTY,1.69,42.46,3.34,13.79,-5,0.34,0.37,-5/62,strongBuy,25.33-48.44,-5.82,12.0
MITP,1.69,25.28,1.2,0.89,-4,1,1,-4/63,,24.6-25.8,1.32,2.0
STRV,1.69,38.19,3.52,2.08,-5,1,1,-5/63,,30.1-39.34,0.57,3.0
EXLS,1.69,44.73,4.11,7.27,-7,0.04,0.11,-7/63,buy,28.16-47.37,0.78,6.0
PDCO,1.7,30.82,1.49,23.61,-5,-0.33,-1.0,-5/62,hold,19.45-31.79,34.91,3.0
IRS,1.7,16.02,19.7,15.38,4,0,0,4/62,buy,7.32-17.67,-2.12,9.0
TECX,1.72,48.52,14.15,20.97,2,0,0,2/63,buy,1.4-53.41,9.25,9.0
PGRE,1.72,5.04,9.26,2.17,-9,0.02,0.28,-9/63,hold,4.212-5.47,6.55,8.0
TKNO,1.72,8.71,10.3,34.06,2,-0.04,-0.33,2/63,buy,1.155-9.72,11.14,10.0
COLM,1.72,82.67,2.39,0.59,-5,0.33,0.54,-5/63,hold,73.04-91.3,3.11,9.0
PLNT,1.72,100.24,0.9,11.02,-8,0.26,0.53,-8/62,strongBuy,54.35-102.9,1.96,3.0
SKYW,1.72,103.73,11.84,10.2,-8,0.28,0.15,-8/63,buy,48.28-117.51,-5.06,12.0
KNTK,1.72,59.58,5.83,10.84,-8,0.57,1.21,-8/62,hold,31.73-62.55,-1.7,5.0
SLAB,1.73,127.66,7.55,5.7,-16,0.16,0.5,-16/63,hold,94.0-154.91,20.45,18.0
REG,1.73,73.03,3.0,2.07,-4,0.15,0.32,-4/63,buy,56.51-76.53,-1.1,5.0
WBD,1.74,10.57,8.21,16.52,6,-3.77,-20.01,6/63,hold,6.64-12.7,5.87,17.0
ESTC,1.74,101.4,0.3,13.2,-12,0.31,0.93,-12/63,buy,69.0-136.06,12.64,25.0
HSTM,1.75,32.04,1.96,5.34,-6,0.11,0.86,-6/63,hold,23.92-33.52,2.31,4.0
HLVX,1.76,2.09,14.46,8.89,-4,0.02,-0.07,-4/63,hold,1.55-20.22,14.35,90.0
PCTY,1.77,199.23,6.76,8.19,-9,0.44,0.32,-9/63,buy,129.94-215.68,1.98,8.0
IMXI,1.77,20.52,7.03,8.26,-7,0.01,0.02,-7/63,hold,16.17-23.28,-3.17,12.0
UVE,1.77,19.98,4.2,0.15,-1,0.33,0.32,-1/63,strongBuy,15.78-23.39,-10.08,15.0
CHH,1.78,143.3,3.19,4.34,-4,0.31,0.16,-4/63,hold,108.91-153.81,-2.05,7.000000000000001
SIEB,1.78,3.19,4.9,18.21,4,0,0,4/63,,1.41-3.31,15.67,4.0
ISSC,1.78,8.7,4.08,13.49,8,0,0,8/62,buy,4.91-8.97,11.26,3.0
HCSG,1.8,11.76,16.93,8.11,7,-0.01,-0.03,7/63,hold,8.98-13.0,3.15,10.0
HNNA,1.8,12.88,5.39,14.25,3,-0.15,-0.24,3/63,,6.38-13.88,20.81,7.000000000000001
JWN,1.8,24.17,1.86,5.78,-7,0.34,0.81,-7/63,hold,16.79-24.99,8.7,3.0
FSS,1.8,95.87,6.73,2.77,-8,0.62,0.85,-8/62,hold,71.29-102.18,4.39,6.0
MFAO,1.82,25.43,1.24,0.74,-3,1,1,-3/63,,24.36-25.85,0.79,2.0
SMID,1.83,44.22,16.59,17.3,2,0,0,2/63,,25.03-51.96,5.97,15.0
AMG,1.83,188.55,11.4,2.94,-8,0.88,0.22,-8/62,hold,145.36-199.52,1.69,5.0
THIR,1.84,26.02,7.81,2.2,-6,1,1,-6/62,,24.89-26.843,0.43,3.0
IMMX,1.84,2.35,6.91,24.35,0,-0.02,-0.21,0/63,strongBuy,1.26-6.87,22.55,66.0
NVEC,1.84,86.03,6.69,5.76,-11,0.04,0.07,-11/62,,69.86-90.24,12.15,5.0
CMG,1.84,59.7,8.66,2.71,-7,0.04,0.14,-7/63,buy,44.0818-69.2614,1.37,14.000000000000002
ML,1.85,86.79,10.27,42.57,-5,-0.33,-0.49,-5/63,buy,36.65-106.82,9.54,19.0
ANF,1.85,158.92,6.34,8.07,-11,2.03,1.06,-11/62,hold,92.25-196.99,13.91,19.0
IPAR,1.85,130.06,7.83,2.98,-8,0.15,0.13,-8/63,strongBuy,108.39-156.75,2.8,17.0
PFIS,1.87,50.14,8.52,6.15,-5,0.64,0.66,-5/63,hold,36.26-59.7,-5.09,16.0
GTLS,1.87,198.96,5.24,24.19,2,-0.57,-0.23,2/63,buy,101.6-204.23,15.25,3.0
NTRA,1.87,167.6,2.32,14.94,-8,1.79,2.74,-8/62,buy,59.8-175.63,-0.17,5.0
COFS,1.88,35.1,0.93,9.56,-4,0.3,0.4,-4/63,buy,21.52-38.15,-1.31,8.0
PCB,1.88,19.93,6.78,5.61,-5,0.09,0.22,-5/63,hold,14.5-22.2,-4.01,10.0
NCPL,1.89,2.11,19.3,19.35,-3,0,0,-3/63,,1.41-22.82,18.01,91.0
T,1.9,22.67,4.53,2.54,-4,0.03,0.04,-4/63,buy,15.94-24.03,-0.71,6.0
TWST,1.9,47.33,8.07,6.69,-12,0.17,0.24,-12/63,buy,27.41-60.9,13.14,22.0
IFRX,1.9,2.41,4.79,24.67,2,-0.1,-0.51,2/63,buy,1.165-2.815,15.35,14.000000000000002
MDGL,1.92,319.69,5.42,22.52,-13,2.89,0.37,-13/62,buy,168.25-368.29,0.81,13.0
MTDR,1.92,59.07,14.2,4.21,-10,1.23,0.76,-10/62,buy,47.15-71.08,-0.19,17.0
TLS,1.92,3.49,8.31,2.54,-8,0.2,1.42,-8/62,buy,1.89-5.03,8.31,31.0
CME,1.92,232.5,5.05,2.49,-5,0.07,0.03,-5/62,hold,190.7-249.02,1.94,7.000000000000001
JEF,1.93,81.0,11.25,12.74,7,-0.17,-0.21,7/62,buy,38.77-82.04,7.52,1.0
HQY,1.93,97.47,3.98,8.37,-3,0.22,0.31,-3/63,buy,65.01-105.82,-5.63,8.0
WAY,1.94,36.98,9.52,15.7,3,0,0,3/63,buy,20.26-38.345,16.39,4.0
SGMO,1.94,1.3,17.76,53.28,-5,0.08,2.0,-5/63,hold,0.3-3.18,-50.0,59.0
USAP,1.94,43.85,0.34,6.88,-2,0.38,0.73,-2/63,hold,17.02-45.3,-0.46,3.0
TTD,1.94,121.84,3.63,5.04,-3,0.16,1.93,-3/62,buy,61.475-141.53,-1.69,14.000000000000002
TSBX,1.94,0.53,9.83,12.06,-13,0.12,0.14,-13/63,hold,0.403-5.75,13.21,91.0
LAKE,1.95,25.89,7.59,15.28,4,-0.91,-2.21,4/63,strongBuy,15.1-26.36,18.35,2.0
CM,1.96,62.7,2.28,2.1,-1,0.32,0.18,-1/63,strongBuy,43.86-67.45,-3.49,7.000000000000001
XFOR,1.97,0.74,5.52,36.7,-16,-0.11,-3.87,-16/63,buy,0.261-1.6,54.18,54.0
TTWO,1.97,188.75,9.53,10.89,11,-0.12,-0.1,11/63,buy,135.24-191.91,1.72,2.0
C,1.97,71.0,0.63,6.99,-5,0.42,0.31,-5/63,buy,50.51-73.38,3.83,3.0
JBT,1.98,127.62,10.7,13.34,7,-0.3,-0.25,7/62,buy,82.64-132.69,7.11,4.0
GEV,1.99,354.03,19.43,15.12,5,-0.26,-1.17,5/63,buy,119.0-357.09,3.25,1.0
JHG,1.99,43.49,4.98,6.09,-4,0.26,0.34,-4/63,hold,28.19-45.74,-0.85,5.0
GEO,2.0,29.31,1.66,42.95,2,-0.06,-0.24,2/63,buy,10.46-29.86,5.12,2.0
CTRN,2.0,26.49,8.42,16.7,-3,-1.49,-3.05,-3/63,buy,13.66-32.9,32.58,19.0
JBLU,2.0,7.51,8.53,4.35,-14,0.23,2.02,-14/63,hold,4.5-8.28,19.57,9.0
TIXT,2.01,4.16,4.0,7.09,-10,0.01,2.92,-10/63,hold,2.83-11.51,16.11,64.0
GMED,2.01,82.79,2.72,8.07,-4,0.25,0.39,-4/63,buy,49.33-87.22,-0.97,5.0
BRKL,2.01,11.73,2.44,9.09,-3,0.04,0.17,-3/63,buy,8.01-13.15,-2.56,11.0
TMUS,2.03,219.11,9.02,2.81,-2,0.41,0.17,-2/63,buy,158.84-248.15,-7.47,12.0
LUV,2.03,33.61,3.32,4.19,-6,0.18,2.52,-6/63,hold,23.58-36.12,5.97,7.000000000000001
CDNS,2.04,303.86,8.3,6.93,-7,0.25,0.18,-7/63,buy,241.29-328.99,-0.05,8.0
HEAR,2.04,17.53,1.83,8.26,-9,0.97,4.99,-9/62,buy,9.77-19.0,15.35,8.0
AZEK,2.04,47.83,2.76,4.77,-3,0.08,0.22,-3/63,buy,35.48-54.91,-0.82,13.0
ADSK,2.04,294.06,10.13,4.37,-4,0.2,0.1,-4/63,buy,195.32-326.62,-4.69,10.0
VRSN,2.04,205.62,0.15,5.67,-7,0.4,0.21,-7/62,buy,167.05-210.22,11.77,2.0
ENVX,2.04,12.66,4.97,8.23,-16,0.12,0.55,-16/63,buy,5.7-18.68,28.83,32.0
CTS,2.05,52.48,10.88,5.0,-7,0.11,0.2,-7/63,hold,40.09-59.68,-0.44,12.0
TGTX,2.06,30.05,7.55,19.83,-8,0.09,2.04,-8/62,buy,12.84-36.84,-3.66,18.0
FOUR,2.06,109.14,9.85,9.8,-10,0.07,0.09,-10/63,buy,55.87-116.845,6.63,7.000000000000001
PLBC,2.06,46.2,7.74,8.47,-6,0.22,0.2,-6/63,strongBuy,32.5-51.33,-0.63,10.0
GBX,2.06,61.94,1.39,12.06,-3,1.16,0.95,-3/62,buy,41.4-69.12,-3.87,10.0
NWG,2.07,10.19,2.96,5.17,-3,0.11,0.45,-3/63,strongBuy,5.16-10.75,-0.1,5.0
DLX,2.07,22.67,9.31,8.68,-8,0.23,0.31,-8/63,buy,18.48-24.87,0.75,9.0
AQNB,2.07,25.25,1.17,0.6,-1,1,1,-1/63,,24.56-26.5,0.23,5.0
HSBC,2.08,49.07,6.66,3.98,13,0,0,13/63,strongBuy,36.93-49.86,5.79,2.0
RNG,2.08,35.4,2.03,7.51,-3,0.06,0.07,-3/63,hold,26.98-42.19,1.02,16.0
PHUN,2.08,5.58,23.35,45.06,-21,0.05,0.15,-21/63,strongBuy,2.85-24.5,14.7,77.0
RJF,2.08,157.72,2.25,11.9,-3,1.11,0.46,-3/62,hold,104.24-171.38,-2.83,8.0
AGX,2.08,149.02,4.54,17.19,-6,1.08,0.94,-6/63,strongBuy,43.44-165.33,1.44,10.0
IRON,2.08,63.82,2.66,14.36,-7,0.23,0.22,-7/63,buy,25.6-77.6,1.99,18.0
EXEL,2.09,33.97,4.92,12.61,-5,0.52,1.42,-5/63,buy,19.2-36.97,-2.0,8.0
DEC,2.09,17.15,14.63,18.71,4,0,0,4/63,buy,10.537-17.7,6.06,3.0
KMPR,2.1,66.41,9.13,6.17,-3,0.28,0.21,-3/62,buy,48.44-73.01,-6.47,9.0
GOGO,2.1,8.24,12.61,16.01,-13,0.16,2.74,-13/62,hold,6.17-11.17,6.07,26.0
APPF,2.1,252.72,2.56,6.16,-8,0.44,0.44,-8/63,buy,165.13-274.56,8.73,8.0
FMS,2.12,22.38,2.73,4.24,-4,0.07,0.19,-4/63,hold,17.93-24.31,2.64,8.0
BKV,2.13,23.68,10.0,14.05,7,0,0,7/62,buy,17.39-24.32,10.52,3.0
FTI,2.13,31.35,7.22,7.03,-9,0.96,3.59,-9/62,buy,18.33-32.64,7.5,4.0
LYV,2.13,129.49,1.98,7.87,-1,0.67,0.55,-1/63,buy,86.67-141.18,-5.42,8.0
VMEO,2.14,6.65,8.62,21.25,-11,0.18,17.01,-11/62,hold,3.43-7.9,1.8,16.0
LGND,2.15,110.56,14.66,4.0,-7,0.83,0.69,-7/63,strongBuy,67.53-129.9,-0.9,15.0
ITIC,2.15,232.07,13.39,4.69,-2,0.42,1.05,-2/63,,146.41-290.4,-13.6,20.0
PGNY,2.15,17.6,8.28,6.73,-14,0.12,0.44,-14/62,hold,13.39-42.08,20.57,57.99999999999999
NOW,2.16,1073.77,1.62,8.06,-5,0.57,0.18,-5/63,buy,637.99-1157.9,4.73,7.000000000000001
DDS,2.16,457.19,9.83,14.39,7,-0.03,-0.02,7/63,hold,328.0-476.48,13.43,4.0
DUOL,2.17,340.06,7.27,10.44,-7,1.28,2.92,-7/62,strongBuy,145.05-378.482,2.62,10.0
GOCO,2.17,14.33,16.01,23.82,-1,-0.19,-0.07,-1/62,buy,7.27-14.8,21.14,3.0
SUPN,2.17,36.92,3.56,7.46,-4,1.85,42.52,-4/62,buy,25.53-39.37,2.17,6.0
NBTB,2.18,47.85,5.31,6.0,-3,0.03,0.03,-3/63,hold,32.79-52.44,-1.17,9.0
NBIX,2.21,138.1,5.22,10.69,11,-1.19,-1.12,11/62,buy,110.95-157.98,10.72,13.0
FARO,2.21,26.56,1.18,22.13,-9,1.17,26.73,-9/62,strongBuy,13.52-29.3,3.99,9.0
UNM,2.22,73.1,1.3,9.02,-3,0.16,0.08,-3/63,hold,44.83-77.63,0.66,6.0
ZBRA,2.22,391.86,11.0,3.53,-6,0.64,0.22,-6/63,hold,233.95-413.44,1.87,5.0
SFM,2.22,134.65,1.03,9.21,0,0.81,0.99,0/62,hold,48.6-155.64,-6.02,13.0
CRGY,2.22,15.05,15.83,7.93,-11,0.46,1.56,-11/63,buy,9.88-15.54,3.26,3.0
OMF,2.22,52.89,2.97,6.33,-1,0.21,0.2,-1/63,buy,41.7-57.97,-3.91,9.0
KEN,2.22,31.77,8.43,8.74,10,-0.68,-1.61,10/63,,19.63-34.33,8.72,7.000000000000001
SONY,2.22,21.32,2.45,6.16,-7,0.15,0.64,-7/63,buy,15.022-22.71,10.04,6.0
TDS,2.24,33.9,14.18,20.93,7,-0.58,-3.87,7/62,strongBuy,13.69-35.39,6.46,4.0
TGNA,2.24,18.79,1.61,10.58,-4,0.08,0.1,-4/63,buy,12.35-19.62,4.26,4.0
NYMT,2.25,6.31,7.49,6.17,-2,-0.06,8.85,-2/63,hold,5.14-8.61,11.21,27.0
PSO,2.25,15.97,3.88,9.07,14,0,0,14/62,hold,11.69-16.3,5.82,2.0
MCRI,2.26,78.24,0.37,0.52,3,0.21,0.17,3/63,hold,64.5-89.06,-6.6,12.0
VREX,2.26,14.26,10.15,11.01,-4,0.05,0.9,-4/63,buy,10.19-21.06,-8.13,32.0
TGLS,2.27,76.44,7.07,5.55,-4,0.11,0.12,-4/63,hold,40.94-86.08,1.61,11.0
TLN,2.27,215.59,5.44,7.7,-6,8.74,7.7,-6/63,buy,62.86-230.89,4.41,7.000000000000001
CDZI,2.27,5.12,9.69,29.36,-9,0,0,-9/63,buy,2.12-5.46,38.48,6.0
LENZ,2.28,28.46,21.19,7.79,-3,0.05,0.11,-3/63,buy,2.57-38.93,-19.15,27.0
BBSI,2.28,42.81,6.23,7.86,-5,0.34,2.18,-5/62,strongBuy,27.055-44.39,1.07,4.0
TRDA,2.29,18.31,7.76,4.66,-4,1.5,4.14,-4/63,buy,11.35-21.79,2.08,16.0
GRMN,2.3,207.15,3.95,11.08,-5,0.68,0.47,-5/63,hold,119.15-222.97,1.1,7.000000000000001
APG,2.3,36.65,2.2,6.82,-2,0.02,0.04,-2/63,buy,30.75-40.89,1.77,10.0
VIK,2.31,42.82,2.87,7.57,-1,0.05,0.06,-1/63,buy,25.71-47.625,-3.62,10.0
FUN,2.31,46.89,8.02,9.89,14,-2.85,-0.21,14/62,buy,35.93-58.7,1.68,20.0
RSKD,2.34,4.83,6.86,3.75,-6,0.02,0.89,-6/63,hold,4.14-6.645,8.07,27.0
FORD,2.34,5.27,13.27,11.48,0,0,0,0/62,,3.1-8.29,25.81,36.0
PYPL,2.34,87.6,5.96,4.81,-4,0.46,0.54,-4/62,hold,55.77-93.66,3.26,6.0
PRDO,2.34,26.06,1.7,10.38,-3,0.08,0.15,-3/63,strongBuy,16.12-29.47,-0.94,12.0
EQIX,2.35,959.97,5.76,4.6,-4,0.6,0.21,-4/63,buy,684.14-994.03,4.27,3.0
CDLX,2.35,3.81,20.91,11.36,-11,0.17,0.67,-11/63,hold,2.89-20.52,3.67,81.0
AIZ,2.36,211.85,11.56,6.52,-4,2.59,0.74,-4/62,buy,160.12-230.55,-4.25,8.0
RELL,2.36,14.33,9.67,8.42,-5,0.12,6.44,-5/63,buy,8.08-15.51,1.4,8.0
VLRS,2.36,7.43,4.82,9.1,1,0.15,1.5,1/63,buy,5.15-9.57,-8.34,22.0
PDLB,2.36,13.24,6.85,8.72,-6,0.6,36.19,-6/62,buy,7.89-13.43,4.46,1.0
MPLX,2.37,48.52,2.37,5.23,-2,0.14,0.14,-2/63,strongBuy,36.76-51.94,1.94,7.000000000000001
TCBX,2.37,33.07,5.98,14.0,-2,0.64,1.21,-2/62,strongBuy,18.0-37.65,-7.83,12.0
NTRS,2.38,103.28,5.97,7.04,-1,5.41,2.97,-1/62,hold,76.67-111.87,-4.45,8.0
KALA,2.39,7.93,5.13,21.91,-16,2.91,0.75,-16/62,strongBuy,4.21-9.25,18.92,14.000000000000002
GRAL,2.4,19.45,13.09,23.65,1,0,0,1/63,hold,12.33-24.92,22.42,22.0
IMAX,2.4,25.13,2.98,13.11,-4,0.23,2.47,-4/63,buy,13.2-26.84,1.43,6.0
PAYC,2.4,203.86,4.02,10.94,-1,0.08,0.05,-1/63,hold,139.5-242.74,-7.81,16.0
FHN,2.42,20.26,7.16,14.09,-6,0.03,0.1,-6/63,buy,12.95-21.72,2.64,7.000000000000001
SITM,2.43,234.35,11.49,15.53,-5,-0.04,2.77,-5/62,strongBuy,72.39-268.18,10.96,13.0
TRGP,2.43,186.17,11.39,8.71,-2,0.62,0.44,-2/63,buy,81.03-209.87,-8.95,11.0
PRIM,2.43,79.6,4.74,14.48,-4,1.18,5.11,-4/62,buy,31.06-84.97,-1.03,6.0
AXS,2.44,88.73,7.57,4.33,-4,0.5,0.19,-4/63,buy,53.88-94.89,2.93,6.0
SHOP,2.45,109.25,10.29,15.34,-10,0.06,0.29,-10/63,buy,48.56-120.72,4.86,10.0
BXSL,2.45,32.19,6.65,4.96,9,0.01,0.0,9/63,buy,27.76-33.48,4.76,4.0
CSCO,2.45,58.86,1.81,5.79,-1,0.06,0.07,-1/63,hold,44.5-60.23,2.97,2.0
ACI,2.47,19.8,2.3,3.72,-1,0.01,0.04,-1/63,hold,17.0-23.47,3.43,16.0
AVPT,2.47,17.14,5.46,19.72,-6,0.02,2.96,-6/62,buy,7.08-19.161,-2.1,11.0
BYD,2.47,72.92,3.44,6.21,-2,0.21,0.15,-2/63,hold,49.34-76.73,1.81,5.0
CIEN,2.48,83.61,5.19,12.19,-6,-0.02,0.17,-6/63,hold,43.3-91.82,20.49,9.0
AEIS,2.49,118.57,9.54,6.18,-6,0.21,0.27,-6/63,hold,89.12-124.48,6.58,5.0
CRESY,2.49,13.44,6.96,21.96,6,0,0,6/62,buy,6.56-14.23,14.58,6.0
CLBR,2.5,11.79,2.87,7.04,15,0,0,15/63,,9.16-12.28,10.52,4.0
VNO,2.5,42.43,10.56,5.12,-5,0.28,2.66,-5/63,hold,22.42-46.63,5.02,9.0
SYF,2.5,66.78,1.35,13.66,-3,0.3,0.19,-3/63,buy,35.29-69.386,3.56,4.0
SMFG,2.51,14.49,13.23,6.12,-7,0.1,0.43,-7/63,buy,9.69-15.56,3.59,7.000000000000001
MSGS,2.51,223.33,6.85,2.21,-1,0.76,14.38,-1/62,buy,176.27-237.992,-0.43,6.0
EW,2.52,73.91,4.18,6.27,-3,0.09,0.15,-3/63,hold,58.93-96.12,5.91,23.0
FI,2.52,208.57,6.99,5.97,0,0.07,0.03,0/63,buy,133.67-223.23,-4.49,7.000000000000001
HNVR,2.52,22.26,9.1,10.81,16,-0.3,-0.61,16/63,strongBuy,13.62-27.14,-1.98,18.0
COUR,2.52,8.53,3.94,7.66,-9,0.33,21.72,-9/62,buy,6.29-20.73,18.41,59.0
WSM,2.55,192.7,3.01,14.72,-8,1.71,1.16,-8/62,hold,95.765-199.42,9.16,3.0
PBYI,2.56,2.95,10.7,8.5,-6,0.12,0.71,-6/63,strongBuy,2.23-7.73,3.73,62.0
DXCM,2.56,81.07,4.24,8.87,-4,0.11,0.45,-4/62,buy,62.34-142.0,7.19,43.0
QNST,2.56,23.55,2.8,11.43,-5,0.07,0.53,-5/63,buy,11.22-26.27,7.64,10.0
LOMA,2.56,12.53,4.13,22.11,9,0,0,9/63,hold,5.7-13.79,11.97,9.0
MSFT,2.57,423.35,4.33,1.9,0,0.62,0.21,0/62,buy,369.01-468.35,1.86,10.0
VATE,2.58,5.47,11.67,27.6,-17,1.06,1.22,-17/62,,3.25-11.0,28.88,50.0
BX,2.59,175.91,6.71,7.9,1,0.08,0.08,1/63,hold,114.88-200.96,-5.18,12.0
CRM,2.59,332.9,3.81,8.43,-2,0.63,0.38,-2/62,buy,212.0-369.0,2.16,10.0
SQ,2.59,92.16,2.67,16.95,-3,0.08,0.1,-3/63,buy,55.0-99.26,2.67,7.000000000000001
UBFO,2.6,9.85,5.95,7.45,17,0,0,17/62,,7.02-10.49,3.76,6.0
ADTN,2.61,9.04,20.69,23.66,1,-4.74,-23.19,1/62,buy,4.34-9.21,14.49,2.0
TDC,2.61,30.91,12.91,1.71,-4,0.29,0.56,-4/63,buy,24.02-49.44,3.04,37.0
ELF,2.61,125.39,7.23,12.39,-5,1.06,2.39,-5/62,buy,98.5-221.83,5.1,43.0
RGEN,2.62,149.9,9.54,6.02,-5,0.1,0.31,-5/63,buy,113.5-211.13,7.34,28.999999999999996
HRTG,2.63,12.0,12.38,14.49,-6,0.63,16.58,-6/62,strongBuy,5.51-16.9,-1.42,28.999999999999996
CXDO,2.63,5.76,16.73,14.81,-10,0.08,6.41,-10/62,buy,2.92-7.59,10.24,24.0
NAOV,2.63,0.6,20.09,13.99,-9,2.4,0.6,-9/63,,0.455-1.52,-1.5,60.0
TER,2.66,130.6,7.91,1.33,-9,0.93,1.7,-9/62,buy,92.29-163.21,20.69,20.0
FCCO,2.67,23.7,4.96,6.93,1,0.12,0.29,1/62,strongBuy,15.4-26.48,-2.66,10.0
SENEA,2.68,78.51,5.78,12.01,13,-0.51,-1.55,13/63,,43.89-81.39,10.89,4.0
REKR,2.69,1.83,17.86,33.42,-18,-0.32,-3.72,-18/62,buy,0.782-3.92,49.56,53.0
SKWD,2.69,46.47,12.11,5.04,1,0.99,1.58,1/62,buy,29.4-55.615,-10.67,16.0
STXG,2.7,44.0,5.14,3.05,0,1,1,0/63,,33.22-45.32,2.0,3.0
SMPL,2.71,39.5,1.72,7.2,0,0.02,0.05,0/63,buy,30.0-42.37,0.91,7.000000000000001
LNG,2.72,222.48,7.04,8.12,-3,5.21,2.85,-3/62,buy,152.31-228.1,0.83,2.0
DEI,2.73,18.94,16.88,3.73,-5,0.07,9.55,-5/63,hold,12.36-20.5,2.02,8.0
MASI,2.74,171.23,5.73,10.75,-3,0.11,0.15,-3/63,buy,101.61-180.97,3.67,5.0
GATX,2.74,154.11,4.56,9.01,-1,0.19,0.08,-1/63,hold,114.78-167.74,0.25,8.0
FNA,2.75,10.93,23.19,37.53,-3,-0.09,-0.79,-3/62,buy,4.65-14.79,5.31,26.0
SIBN,2.75,14.27,13.77,5.74,-10,0.36,1.36,-10/62,buy,11.7-21.64,14.86,34.0
FSTR,2.75,27.51,6.68,17.45,-7,2.59,4.91,-7/63,hold,14.23-30.77,4.33,11.0
CSV,2.75,39.16,5.13,10.79,-3,0.32,0.7,-3/63,strongBuy,22.84-42.13,2.32,7.000000000000001
MUSE,2.77,49.88,0.9,0.49,4,1,1,4/32,,49.75-50.55,0.26,1.0
PX,2.78,12.9,11.29,8.46,-3,0.15,0.4,-3/62,hold,7.08-14.28,-1.86,10.0
ALXO,2.79,1.81,18.71,10.79,-21,0.16,0.23,-21/63,buy,1.19-17.825,33.15,90.0
KRUS,2.8,100.21,15.73,10.65,-9,0.08,84.91,-9/63,buy,48.66-122.81,11.06,18.0
SYBT,2.8,70.88,9.26,9.57,-1,0.16,0.18,-1/63,hold,42.35-79.79,-2.97,11.0
ESPR,2.82,2.19,26.87,6.42,-7,0.14,0.86,-7/63,strongBuy,1.58-3.94,-10.05,44.0
MEOH,2.83,49.41,7.67,5.14,-6,2.23,12.41,-6/62,strongBuy,36.13-56.43,10.1,12.0
PEGA,2.85,94.5,12.17,14.62,4,0.02,-2.75,4/62,buy,45.17-97.94,8.03,4.0
FNKO,2.85,13.99,11.11,6.99,-13,0.34,4.01,-13/63,buy,5.36-14.07,26.16,1.0
SABR,2.85,3.55,22.73,3.03,-6,0.03,0.23,-6/63,hold,1.81-4.625,-1.41,23.0
HUBS,2.86,702.85,3.27,13.93,-2,0.57,0.32,-2/63,buy,434.84-762.465,1.19,8.0
ACAD,2.86,18.41,6.11,12.2,-7,0.26,2.68,-7/62,buy,14.15-31.1,11.62,41.0
CKPT,2.87,3.65,38.31,27.75,-8,0.05,-0.16,-8/63,buy,1.38-4.5,7.4,19.0
DALN,2.88,7.19,13.79,33.74,-1,0,0,-1/62,,2.984-7.86,25.59,9.0
HAFC,2.88,22.81,9.15,11.06,2,0.02,0.04,2/63,hold,14.45-27.59,-11.14,17.0
VERX,2.89,51.32,14.19,12.41,-5,0.04,0.33,-5/63,strongBuy,23.31-57.74,-1.93,11.0
LINC,2.89,15.4,3.94,14.69,-1,0.05,6.38,-1/63,buy,8.91-18.74,0.13,18.0
LZ,2.9,7.73,9.98,8.84,-2,0.03,0.21,-2/63,hold,5.33-13.74,1.29,44.0
KR,2.91,61.46,0.54,4.91,1,0.02,0.02,1/63,hold,44.48-63.59,6.26,3.0
LYRA,2.92,0.21,18.93,0.27,-9,0.14,0.53,-9/63,hold,0.163-6.79,14.42,97.0
EBS,2.93,10.32,14.89,10.41,-9,2.18,16.04,-9/62,buy,1.42-15.1,13.95,32.0
VCEL,2.96,57.5,11.05,14.66,-5,0.05,1.31,-5/63,buy,32.31-61.49,0.42,6.0
EXPE,2.96,186.09,6.23,10.6,-2,0.36,0.11,-2/63,hold,107.25-192.34,3.76,3.0
VIAV,2.97,10.12,5.77,6.06,0,0.01,0.14,0/63,hold,6.6-11.49,2.96,12.0
SCHW,2.99,74.45,5.52,7.38,5,0.03,0.04,5/63,buy,59.67-83.35,-8.07,11.0
PLXS,2.99,157.91,2.24,7.83,2,0.44,0.3,2/63,hold,90.18-170.07,0.8,7.000000000000001
DJT,2.99,34.62,32.32,42.87,-1,0,0,-1/62,,11.75-79.38,13.06,56.00000000000001
STT,2.99,97.67,2.08,6.04,2,0.27,0.13,2/63,hold,70.2-101.91,3.18,4.0
MUFG,3.01,11.75,6.55,6.44,1,0.17,0.66,1/63,buy,8.68-12.31,0.68,5.0
