TIMB,12.17,16.53,96.23,85.84,5,-0.06,-0.18,5/11,strongBuy,11.32-18.39,12.37,10.0,21.2,19.91,Buy,474.87 thousand,Communication Services,Telecom Services,0.297,14.65,17.55,0.89,0.94,0.05
WMB,12.33,59.92,137.76,25.94,9,0.03,0.08,9/11,hold,38.42-61.67,1.0,3.0,74.0,66.84,Buy time,7.35 million,Energy,Oil & Gas Midstream,0.898,58.32,70.15,0.97,0.85,0.09
LMT,12.38,469.86,66.63,20.84,10,2.06,0.32,10/11,hold,418.88-618.95,-0.15,24.0,670.0,596.77,Buy time,1.76 million,Industrials,Aerospace & Defense,0.388,459.8,558.68,0.98,0.84,0.22
ROL,12.47,56.52,117.57,40.77,8,0.0,0.0,8/11,hold,44.85-57.2,7.94,1.0,62.0,57.65,- +Buy time -,2.45 million,Consumer Cyclical,Personal Services,0.798,53.01,63.55,0.94,0.89,0.11
WMK,12.56,87.21,149.78,72.9,7,0.08,0.2,7/11,,60.93-88.4999,8.76,1.0,0.1,0.1,Buy time,135.99 thousand,Consumer Defensive,Grocery Stores,0.662,78.26,94.23,0.9,0.93,0.26
SWZ,12.57,6.4,92.39,29.75,10,1,1,10/11,,6.01-9.43,5.2,32.0,0.1,0.1,Buy time,40.68 thousand,Financial Services,Asset Management,0.797,6.1,7.78,0.95,0.82,0.56
EGO,12.57,18.26,144.88,94.58,4,0.01,-0.03,4/11,strongBuy,13.29-20.65,13.86,12.0,23.0,21.95,Sell ALL,2.22 million,Basic Materials,Gold,1,16.15,19.82,0.88,0.92,0.26
GENI,12.89,11.06,278.33,76.0,3,-0.09,-1.24,3/11,buy,5.03-11.158,12.71,1.0,15.0,13.62,Buy time,4.67 million,Communication Services,Internet Content & Information,1.983,9.85,11.91,0.89,0.93,0.8
SAY,12.9,25.5,85.81,6.35,10,1,1,10/11,,24.9-25.605,0.92,0.0,0.1,0.1,Buy time,2.30 thousand,N/A,N/A,1,25.3,31.06,0.99,0.82,2.5
SUP,12.93,2.4,340.87,105.65,1,-0.29,-1.92,1/11,strongBuy,1.5-4.14,1.67,42.0,7.0,6.5,Buy time,96.96 thousand,Consumer Cyclical,Auto Parts,3.139,2.17,2.68,0.9,0.9,0.43
SPNT,12.97,17.82,207.65,75.32,5,1,1,5/11,hold,11.89-17.99,12.35,1.0,17.0,17.0,Buy time,756.86 thousand,Financial Services,Insurance - Reinsurance,0.717,15.86,19.28,0.89,0.92,0.37
CCI,13.39,106.72,135.3,63.21,8,-0.71,-90.06,8/11,hold,84.2-120.92,2.22,12.0,125.0,118.65,Buy time,3.97 million,Real Estate,REIT - Specialty,0.952,100.15,119.38,0.94,0.89,0.3
LNTH,13.49,108.22,93.45,65.5,8,0.19,0.12,8/11,buy,74.28-126.89,4.56,15.0,166.0,150.46,Buy time,821.97 thousand,Healthcare,Drug Manufacturers - Specialty & Generic,0.196,98.73,118.46,0.91,0.91,0.18
HIG,13.56,125.35,98.25,34.93,10,0.35,0.14,10/11,hold,96.31-125.39,4.53,0.0,150.0,141.25,Buy time,1.77 million,Financial Services,Insurance - Property & Casualty,0.673,118.95,142.25,0.95,0.88,0.13
FORD,13.71,6.64,128.81,39.31,4,1,1,4/11,,3.1-8.29,44.43,20.0,0.1,0.1,Buy time,41.54 thousand,Consumer Cyclical,Footwear & Accessories,0.659,5.32,6.85,0.8,0.97,2.26
SBXD,13.82,10.3,87.75,5.34,11,1,1,11/11,,9.95-10.82,1.24,5.0,0.1,0.1,Buy time,96.55 thousand,Financial Services,Shell Companies,1,10.21,36.54,0.99,0.28,2.5
ELP,14.17,8.15,120.72,65.49,8,1,1,8/11,buy,5.72-8.32,7.48,2.0,14.0,12.05,Buy time,223.74 thousand,Utilities,Utilities - Regulated Electric,0.334,7.37,8.78,0.9,0.93,0.06
TW,14.37,141.13,162.25,44.35,10,0.02,0.03,10/11,buy,101.03-152.65,-0.81,8.0,208.0,178.87,Buy time,1.23 million,Financial Services,Capital Markets,0.985,137.32,166.45,0.97,0.85,0.04
IHS,14.4,4.92,189.26,95.1,4,-0.04,-0.83,4/11,buy,2.44-5.75,8.13,14.000000000000002,16.0,11.78,Buy time,552.09 thousand,Communication Services,Telecom Services,0.796,4.48,5.54,0.91,0.89,0.79
MHLD,14.51,1.32,91.79,202.72,-1,0.02,-1.8,-1/11,,0.55-2.27,46.01,42.0,0.1,0.1,Buy time,172.48 thousand,Financial Services,Insurance - Reinsurance,1.598,0.92,1.12,0.7,1.18,0.26
FNV,14.57,164.4,94.05,53.68,10,0.03,0.03,10/11,hold,112.7-178.74,6.17,8.0,195.0,186.53,Sell,990.84 thousand,Basic Materials,Gold,0.81,153.92,184.39,0.94,0.89,0.17
GIFT,15.37,1.75,126.76,144.5,6,0,0,6/11,strongBuy,0.5-4.27,-11.11,59.0,4.0,4.0,- Buy time -,73.53 thousand,Communication Services,Internet Content & Information,1,1.78,2.2,1.02,0.8,0.68
AACT,15.69,11.28,90.09,6.74,13,1,1,13/11,,10.58-11.29,0.98,0.0,0.1,0.1,Buy time,333.76 thousand,Financial Services,Shell Companies,1,11.16,15.26,0.99,0.74,2.5
XGN,16.55,6.03,283.54,89.73,4,0.04,0.18,4/11,buy,1.35-7.0,37.86,14.000000000000002,8.0,7.38,Buy time,114.97 thousand,Healthcare,Diagnostics & Research,1.464,4.53,5.6,0.75,1.08,0.33
FAST,16.63,81.88,116.81,36.26,13,-0.02,-0.04,13/11,hold,61.36-84.88,7.12,4.0,86.0,80.64,Buy time,3.75 million,Industrials,Industrial Distribution,1.039,76.63,91.13,0.94,0.9,0.11
DOMH,16.76,5.51,305.04,361.19,-7,-0.9,-1.25,-7/11,,0.83-13.58,16.44,59.0,0.1,0.1,Buy time,712.74 thousand,Financial Services,Capital Markets,0.896,5.51,6.88,1.0,0.8,1.21
CACI,16.85,464.89,197.62,68.88,9,1.38,0.26,9/11,buy,318.6-588.26,16.78,21.0,570.0,534.01,- +Buy time -,660.61 thousand,Technology,Information Technology Services,0.785,392.07,471.94,0.84,0.99,0.33
SJT,17.17,6.24,173.65,152.86,7,-0.07,-0.3,7/11,,3.21-6.35,14.74,2.0,0.1,0.1,Buy time,259.39 thousand,Energy,Oil & Gas E&P,0.782,5.2,6.38,0.83,0.98,0.29
LOCL,17.45,2.53,277.54,125.27,1,-1.69,-0.55,1/11,buy,1.18-5.748,24.11,56.00000000000001,10.0,8.75,Buy,39.20 thousand,Consumer Defensive,Farm Products,2.141,2.54,3.65,1.0,0.69,2.5
AUID,17.68,8.87,468.64,128.79,2,1,1,2/11,,4.01-12.31,38.56,28.000000000000004,0.1,0.1,Buy time,215.82 thousand,Technology,Software - Infrastructure,2.398,6.71,8.32,0.76,1.07,0.56
AIFF,18.51,3.29,111.99,579.13,-8,1,1,-8/11,,1.86-17.2,-46.73,81.0,0.1,0.1,- +Buy time -,9.27 million,Technology,Software - Application,1,5.13,13.84,1.56,0.24,2.5
INHD,18.6,7.25,131.15,153.11,4,1,1,4/11,,3.0-10.225,38.48,28.999999999999996,0.1,0.1,Sell ALL,36.45 thousand,Basic Materials,Steel,1,5.49,8.96,0.76,0.81,2.5
NVFY,19.05,1.04,54.25,192.03,2,1,1,2/11,,0.39-2.52,50.96,59.0,0.1,0.1,Buy time,78.05 thousand,Consumer Cyclical,Furnishings, Fixtures & Appliances,0.651,0.69,0.85,0.66,1.22,2.5
BOW,19.33,41.13,199.49,67.13,13,0.09,0.29,13/11,strongBuy,22.14-42.29,9.32,3.0,44.0,41.5,- +Buy time -,236.58 thousand,Financial Services,Insurance - Property & Casualty,1,37.36,44.56,0.91,0.92,0.18
LXRX,19.83,0.72,239.11,95.36,4,0.02,0.2,4/11,hold,0.28-2.45,50.0,71.0,6.0,4.3,Buy time,7.73 million,Healthcare,Biotechnology,1.026,0.57,0.68,0.79,1.06,1.37
ANAB,20.45,21.52,127.67,131.64,6,1.45,0.87,6/11,buy,12.21-41.308,23.62,48.0,57.0,47.32,- +Buy time -,1.97 million,Healthcare,Biotechnology,1,18.45,24.89,0.86,0.86,2.5
MDCX,22.79,4.66,294.24,221.75,3,0,0,3/11,buy,1.8-4.99,33.26,7.000000000000001,14.0,12.2,Buy time,67.22 thousand,N/A,N/A,1,3.79,4.51,0.81,1.03,0.48
FCAP,22.99,49.49,86.97,124.79,14,1,1,14/11,,26.86-50.86,23.1,3.0,0.1,0.1,Buy time,7.69 thousand,Financial Services,Banks - Regional,0.552,39.06,48.6,0.79,1.02,1.27
MSGM,26.51,2.51,44.16,418.59,-1,0,0,-1/11,,0.731-3.75,50.2,33.0,0.1,0.1,Buy time,105.54 thousand,Communication Services,Electronic Gaming & Multimedia,2.036,1.51,2.86,0.6,0.88,2.5
PNBK,39.32,4.25,136.45,559.83,2,1,1,2/11,,0.99-4.4,75.29,3.0,0.1,0.1,Buy,218.72 thousand,Financial Services,Banks - Regional,0.066,1.87,2.24,0.44,1.9,2.5
DBGI,46.85,8.95,103.74,809.12,8,1,1,8/11,,1.03-149.0,-0.45,94.0,0.1,0.1,Sell ALL,27.32 thousand,Consumer Cyclical,Apparel Retail,0.177,7.09,8.22,0.79,1.09,1.25
ABVE,48.55,2.05,-49.61,858.41,-1,1,1,-1/11,,0.25-4.07,78.64,50.0,0.1,0.1,Buy time,1.16 million,Consumer Defensive,Packaged Foods,0.172,0.77,1.14,0.38,1.8,2.5
PWOD,0.04,29.54,-12.72,-12.24,0,1,1,0/11,,18.12-34.56,4.23,15.0,0.1,0.1,Buy time,23.36 thousand,Financial Services,Banks - Regional,0.386,29.1,35.4,0.99,0.83,0.32
VISL,0.24,2.4,109.71,-7.29,-2,-0.92,-1.53,-2/11,,1.46-8.15,-14.17,71.0,0.1,0.1,Buy time,13.67 thousand,Technology,Communication Equipment,1.17,2.58,4.23,1.08,0.57,2.5
MSGS,0.27,190.82,34.76,-18.77,-1,-2.14,-2.29,-1/11,buy,173.26-237.992,-2.02,20.0,314.0,280.91,Buy time,164.03 thousand,Communication Services,Entertainment,0.53,198.31,234.43,1.04,0.81,0.19
MRC,0.33,12.1,102.25,-4.54,-2,-0.13,-1.89,-2/11,buy,9.23-15.41,-2.73,21.0,16.0,15.17,- +Buy time -,926.17 thousand,Energy,Oil & Gas Equipment & Services,1.678,11.95,14.11,0.99,0.86,0.11
VST,0.35,140.09,70.59,-27.68,-2,3.68,2.96,-2/11,buy,66.5-199.84,7.47,30.0,232.0,197.64,Buy time,9.42 million,Utilities,Utilities - Independent Power Producers,1.23,138.49,163.89,0.99,0.85,0.18
SAH,0.41,62.81,104.03,-37.58,-1,0.09,0.06,-1/11,hold,51.27-76.78,3.29,18.0,83.0,76.7,Buy time,290.93 thousand,Consumer Cyclical,Auto & Truck Dealerships,1.437,64.91,76.6,1.03,0.82,0.17
FFIV,0.41,268.59,58.67,-35.54,0,0.77,0.24,0/11,hold,164.45-313.0,-0.6,14.000000000000002,320.0,304.85,Buy time,648.16 thousand,Technology,Software - Infrastructure,1.141,279.22,332.87,1.04,0.81,0.23
COLL,0.54,27.42,69.33,-30.35,0,0.25,0.16,0/11,strongBuy,23.23-42.287,-8.86,35.0,50.0,46.4,- +Buy time -,398.54 thousand,Healthcare,Drug Manufacturers - Specialty & Generic,0.763,29.48,35.01,1.08,0.78,0.21
CYH,0.62,2.84,84.73,-45.91,-1,-0.3,-5.95,-1/11,hold,2.24-6.29,3.87,55.00000000000001,6.0,5.0,Buy time,2.72 million,Healthcare,Medical Care Facilities,1.725,2.99,3.5,1.05,0.81,0.14
NPCT,0.68,10.28,80.53,-6.43,0,1,1,0/11,,9.77-11.97,-2.71,14.000000000000002,0.1,0.1,Buy time,165.06 thousand,Financial Services,Asset Management,1,10.54,13.0,1.03,0.79,0.3
GUG,0.88,15.25,73.05,-5.4,0,1,1,0/11,,13.9-16.88,2.2,10.0,0.1,0.1,Buy,84.59 thousand,,,1,15.19,18.18,1.0,0.84,0.04
EOI,0.89,19.25,86.82,-9.93,0,1,1,0/11,hold,15.5-22.1,1.34,13.0,0.1,0.1,Buy time,103.65 thousand,Financial Services,Asset Management,1.1,19.22,22.86,1.0,0.84,0.19
LMND,0.94,30.3,243.66,-39.21,-1,0.26,0.38,-1/11,hold,14.03-53.85,-14.49,44.0,60.0,45.29,Buy time,2.73 million,Financial Services,Insurance - Property & Casualty,2.129,34.29,40.39,1.13,0.75,0.3
FWONK,1.16,92.11,71.36,-19.85,-1,0.2,1.04,-1/11,buy,68.43-102.33,4.15,10.0,125.0,115.18,- +Buy time -,1.73 million,Communication Services,Entertainment,0.88,91.53,109.06,0.99,0.84,0.36
KMB,1.21,130.26,34.21,4.61,0,0.03,0.01,0/11,hold,124.1-150.45,-7.21,13.0,162.0,152.47,Sell,2.34 million,Consumer Defensive,Household & Personal Products,0.393,138.02,165.21,1.06,0.79,0.09
IEX,1.3,182.15,70.43,-18.74,0,0.12,0.07,0/11,hold,153.36-238.22,-1.33,24.0,245.0,229.5,- +Buy time -,813.36 thousand,Industrials,Specialty Industrial Machinery,1.047,185.59,220.02,1.02,0.83,0.13
SAFE,1.43,16.29,114.96,-9.58,0,-0.01,-0.02,0/11,hold,13.68-28.8,-14.34,43.0,32.0,27.59,- +Buy time -,432.19 thousand,Real Estate,REIT - Diversified,1.319,17.74,20.89,1.09,0.78,0.03
UPWK,1.52,13.41,117.9,-40.16,0,0.09,0.32,0/11,strongBuy,8.43-18.14,-0.04,26.0,25.0,22.1,Buy time,2.23 million,Communication Services,Internet Content & Information,1.596,14.19,16.7,1.06,0.8,0.14
IIIV,1.65,25.5,67.4,-24.29,0,0.01,-0.0,0/11,buy,18.75-29.8,3.1,14.000000000000002,36.0,33.86,Buy time,255.51 thousand,Technology,Software - Infrastructure,1.36,26.05,31.47,1.02,0.81,0.26
PSA,1.67,300.58,58.62,4.27,-1,-0.02,-0.01,-1/11,hold,256.6-369.99,1.65,19.0,378.0,353.74,Buy time,887.93 thousand,Real Estate,REIT - Industrial,0.757,300.65,362.85,1.0,0.83,0.26
MPB,1.69,29.17,12.41,-1.23,-1,0.09,0.14,-1/11,strongBuy,20.03-33.87,10.08,14.000000000000002,35.0,35.0,Buy time,98.94 thousand,Financial Services,Banks - Regional,0.565,27.59,34.86,0.95,0.84,0.28
GRNQ,1.71,0.95,130.58,-40.31,0,1,1,0/11,,0.801-2.24,3.26,57.99999999999999,0.1,0.1,Buy,22.02 thousand,Industrials,Consulting Services,1.648,0.99,1.2,1.04,0.79,1.6
PVH,1.75,70.47,72.71,-24.5,-1,0.5,0.19,-1/11,hold,59.28-124.68,7.37,43.0,140.0,117.79,Sell ALL,1.66 million,Consumer Cyclical,Apparel Manufacturing,1.893,72.75,85.96,1.03,0.82,0.19
USFD,1.76,67.89,97.26,-8.31,-1,0.06,0.07,-1/11,buy,50.05-73.19,4.15,7.000000000000001,90.0,84.58,Buy time,2.33 million,Consumer Defensive,Food Distribution,1.385,67.48,79.99,0.99,0.85,0.16
HAE,1.8,64.07,60.66,26.87,-2,0.07,0.06,-2/11,strongBuy,55.3-97.97,-1.8,35.0,120.0,108.15,Buy time,1.02 million,Healthcare,Medical Devices,0.409,64.33,76.26,1.0,0.84,-0.03
CERT,1.8,13.05,-41.83,29.57,-3,0.04,0.37,-3/11,hold,8.635-17.94,18.05,27.0,18.0,16.72,Sell ALL,1.85 million,Healthcare,Health Information Services,1.64,12.4,15.06,0.95,0.87,0.42
VMC,1.83,266.98,24.65,-1.97,-1,0.66,0.55,-1/11,buy,215.08-298.31,9.69,11.0,325.0,307.45,Buy time,1.25 million,Basic Materials,Building Materials,0.799,249.49,298.68,0.93,0.89,0.33
MMS,2.42,66.71,41.17,-10.12,1,0.22,0.16,1/11,strongBuy,63.77-93.97,-2.93,28.999999999999996,114.0,108.0,Sell ALL,659.05 thousand,Industrials,Specialty Business Services,0.674,68.65,83.33,1.03,0.8,0.09
BRT,2.56,16.42,106.58,-11.36,0,0.05,0.33,0/11,hold,14.61-20.22,-8.61,19.0,24.0,22.83,Buy time,45.61 thousand,Real Estate,REIT - Residential,0.938,17.23,21.8,1.05,0.75,1.26
GOSS,2.69,1.23,-6.95,97.22,-4,0.02,0.14,-4/11,buy,0.499-1.55,-11.02,21.0,15.0,11.23,Buy time,1.92 million,Healthcare,Biotechnology,1.883,1.22,1.46,0.99,0.84,0.43
IDE,2.78,10.78,89.02,18.95,0,1,1,0/11,,8.75-11.77,3.71,8.0,0.1,0.1,Buy time,55.13 thousand,Financial Services,Asset Management,1,10.29,12.64,0.95,0.85,0.48
CTRA,3.09,25.67,54.45,-13.28,3,0.04,0.07,3/11,buy,22.3-29.95,-13.89,14.000000000000002,40.0,36.88,Buy time,7.48 million,Energy,Oil & Gas E&P,0.455,27.44,32.53,1.07,0.79,0.21
ESE,3.45,165.62,95.99,18.44,0,0.36,0.49,0/11,buy,101.42-171.28,2.88,3.0,190.0,180.25,Buy time,197.04 thousand,Technology,Scientific & Technical Instruments,1.071,161.5,192.51,0.98,0.86,0.04
RVYL,3.98,0.94,329.88,-48.76,0,-0.04,-0.13,0/11,strongBuy,0.69-2.4,-4.8,61.0,2.75,2.75,Sell,34.53 thousand,Technology,Software - Infrastructure,4.495,1.03,1.18,1.1,0.8,0.27
ALTS,4.52,6.15,63.6,51.78,-2,1,1,-2/11,,1.29-7.75,28.46,21.0,0.1,0.1,Buy time,162.48 thousand,Technology,Software - Application,2.085,5.54,6.67,0.9,0.92,0.29
HOUS,5.74,3.84,166.92,42.03,0,-0.18,-0.58,0/11,hold,2.71-5.95,1.96,36.0,5.0,4.5,Buy time,1.20 million,Real Estate,Real Estate Services,2.058,3.64,4.4,0.95,0.87,0.36
ELV,6.25,408.36,70.64,15.92,4,0.48,0.04,4/11,buy,362.21-567.26,-5.42,28.000000000000004,585.0,545.27,Sell ALL,1.78 million,Healthcare,Healthcare Plans,0.782,422.93,513.89,1.04,0.79,0.21
HSTM,6.8,34.01,53.77,9.55,4,0.09,0.65,4/11,hold,26.58-34.24,7.2,1.0,40.0,37.5,Buy time,174.90 thousand,Healthcare,Health Information Services,0.418,32.9,39.47,0.97,0.86,0.22
EVH,7.84,10.69,39.3,34.82,3,-0.35,-2.68,3/11,buy,8.35-33.63,5.66,68.0,20.0,17.58,- Buy time -,3.23 million,Healthcare,Health Information Services,1.198,9.85,11.99,0.92,0.89,0.63
NEM,9.91,51.51,117.84,52.24,4,0.71,0.73,4/11,buy,36.86-58.72,6.84,12.0,88.59,75.69,Sell,12.81 million,Basic Materials,Gold,0.559,47.75,57.33,0.93,0.9,0.11
SBS,10.41,19.91,48.32,64.27,5,-0.02,-0.06,5/11,strongBuy,13.1-20.62,9.34,3.0,23.12,22.53,Buy time,1.30 million,Utilities,Utilities - Regulated Water,0.14,17.86,21.29,0.9,0.94,0.27
GB,12.34,7.43,43.58,43.37,8,0,0,8/11,hold,4.294-8.0,1.14,7.000000000000001,0.1,0.1,Buy,352.75 thousand,Technology,Software - Infrastructure,0.413,7.28,9.93,0.98,0.75,2.5
NBTB,0.05,43.26,-0.36,-29.21,0,0.07,0.09,0/11,buy,34.47-52.44,-0.45,17.0,53.0,51.8,Buy time,292.23 thousand,Financial Services,Banks - Regional,0.526,44.6,53.16,1.03,0.81,0.21
TRMB,0.07,64.14,118.75,-36.37,0,0.09,0.14,0/11,buy,48.65-77.78,-11.7,18.0,90.0,86.08,Buy time,1.58 million,Technology,Scientific & Technical Instruments,1.576,68.63,79.27,1.07,0.81,0.15
DTSS,0.1,2.18,33.05,32.35,-3,1,1,-3/11,,1.63-8.25,4.59,74.0,0.1,0.1,Buy,47.66 thousand,Technology,Software - Infrastructure,0.382,2.18,2.63,1.0,0.83,0.41
NAZ,0.1,12.1,37.45,-2.1,-2,1,1,-2/11,hold,10.65-13.55,0.74,11.0,0.1,0.1,- Buy time -,25.36 thousand,Financial Services,Asset Management,0.55,12.27,16.84,1.01,0.72,1.48
ALNT,0.11,22.55,139.8,-13.9,-2,0.14,0.55,-2/11,buy,16.91-32.0,-7.47,30.0,35.0,33.0,Buy time,77.45 thousand,Technology,Electronic Components,1.426,23.69,27.93,1.05,0.81,0.13
MLNK,0.11,16.7,84.27,-37.84,1,-0.02,-0.28,1/11,hold,15.572-25.33,-17.13,34.0,24.0,21.83,- +Buy time -,251.06 thousand,Technology,Software - Application,0.957,18.42,22.03,1.1,0.76,0.27
BATRA,0.14,43.72,56.84,3.15,-1,1,1,-1/11,,38.67-46.65,0.62,6.0,0.1,0.1,Buy time,42.44 thousand,Communication Services,Entertainment,0.736,43.38,52.33,0.99,0.84,0.17
MGYR,0.17,14.4,-31.07,-2.5,-2,1,1,-2/11,,10.66-14.9,-0.63,3.0,0.1,0.1,Buy time,3.03 thousand,Financial Services,Banks - Regional,0.088,14.42,18.36,1.0,0.78,2.5
SABA,0.2,8.71,36.23,-8.26,0,1,1,0/11,,7.5-9.43,-0.07,8.0,0.1,0.1,Buy time,85.05 thousand,Financial Services,Asset Management,0.375,8.8,10.46,1.01,0.83,0.16
BPT,0.21,0.56,0.0,4.45,0,0,0,0/11,,0.4-2.61,-5.36,79.0,0.1,0.1,- Buy time -,125.43 thousand,Energy,Oil & Gas Midstream,1,0.6,0.71,1.07,0.79,0.37
IX,0.23,20.03,82.02,-12.42,-1,0,0,-1/11,hold,17.75-25.168,-8.44,20.0,26.57526,26.58,Sell ALL,237.17 thousand,Financial Services,Financial Conglomerates,0.707,20.78,25.81,1.04,0.78,0.28
AZZ,0.23,90.72,26.94,-9.81,-2,0.12,0.1,-2/11,buy,69.59-99.49,7.89,9.0,112.0,107.31,Buy time,361.32 thousand,Industrials,Specialty Business Services,1.218,89.27,106.55,0.98,0.85,0.14
EVCM,0.23,9.97,48.81,-4.73,-2,-0.08,-0.72,-2/11,buy,8.1-12.351,-0.47,19.0,15.0,13.18,Sell ALL,177.35 thousand,Technology,Software - Infrastructure,1.071,10.26,12.34,1.03,0.81,0.23
PARR,0.23,14.26,84.32,-33.67,-1,0.2,0.38,-1/11,strongBuy,11.86-31.38,-2.03,55.00000000000001,25.0,21.98,Buy time,1.52 million,Energy,Oil & Gas Refining & Marketing,1.644,14.78,17.48,1.04,0.82,0.15
NUW,0.25,13.67,66.07,0.29,-1,1,1,-1/11,,13.04-14.38,0.79,5.0,0.1,0.1,Buy time,68.16 thousand,Financial Services,Asset Management,1,13.8,16.7,1.01,0.82,0.28
MPA,0.26,11.02,39.36,-11.99,0,1,1,0/11,,10.26-12.82,-1.09,14.000000000000002,0.1,0.1,Buy time,53.92 thousand,Financial Services,Asset Management,0.522,11.27,13.72,1.02,0.8,0.45
PLPC,0.29,138.0,-13.2,-9.84,2,-0.11,-0.03,2/11,,109.01-154.9,-10.23,11.0,0.1,0.1,Buy time,30.30 thousand,Industrials,Electrical Equipment & Parts,1,141.57,171.1,1.03,0.81,0.13
DKS,0.29,194.88,74.56,-46.59,0,0.17,0.05,0/11,hold,166.37-254.6,-1.08,23.0,273.0,249.9,Buy time,1.72 million,Consumer Cyclical,Specialty Retail,1.346,208.59,247.31,1.07,0.79,0.27
NCPL,0.29,2.15,-54.28,-2.46,-1,1,1,-1/11,,1.41-22.82,13.49,91.0,0.1,0.1,Buy time,72.19 thousand,Financial Services,Capital Markets,0.09,2.01,2.41,0.93,0.89,0.51
MGA,0.33,33.44,146.1,-33.49,-1,0.09,0.02,-1/11,hold,30.39-48.18,-8.55,31.0,56.0,48.8,Buy time,1.94 million,Consumer Cyclical,Auto Parts,1.727,36.12,42.92,1.08,0.78,0.27
CVBF,0.36,19.1,16.26,-12.81,-1,0.05,0.14,-1/11,hold,15.75-24.58,2.74,22.0,25.0,23.6,- +Buy time -,904.29 thousand,Financial Services,Banks - Regional,0.629,19.16,22.62,1.0,0.84,0.07
PAR,0.38,61.01,153.17,-32.59,-2,0.08,0.98,-2/11,buy,37.74-82.24,-0.78,26.0,105.0,96.0,Buy time,457.49 thousand,Technology,Software - Application,1.945,63.09,73.11,1.03,0.83,0.26
SHAK,0.39,94.6,71.57,-40.22,-1,-0.01,-0.09,-1/11,hold,72.93-139.89,5.14,32.0,145.0,128.16,Buy time,1.48 million,Consumer Cyclical,Restaurants,1.809,97.48,114.28,1.03,0.83,0.26
KIO,0.39,11.88,90.71,-13.53,0,1,1,0/11,,10.69-15.09,-2.09,21.0,0.1,0.1,Buy time,258.02 thousand,Financial Services,Asset Management,1,12.12,14.36,1.02,0.83,0.16
CBSH,0.4,63.06,-4.82,-16.65,0,0.11,0.12,0/11,hold,49.971428-72.75238,1.15,13.0,70.0,67.33,- +Buy time -,641.07 thousand,Financial Services,Banks - Regional,0.707,63.22,74.98,1.0,0.84,-0.0
MTW,0.42,8.52,166.93,-29.1,-1,-0.16,-2.42,-1/11,hold,7.06-13.46,-13.82,37.0,16.0,13.43,Buy time,302.08 thousand,Industrials,Farm & Heavy Construction Machinery,1.795,9.28,10.94,1.09,0.78,0.24
NVAX,0.42,6.49,205.26,-40.97,-1,0.01,0.01,-1/11,buy,4.43-23.86,-21.79,73.0,25.0,20.08,Sell,5.68 million,Healthcare,Biotechnology,3.144,7.71,9.04,1.19,0.72,0.43
PCB,0.42,19.94,16.25,4.4,-2,0.04,0.09,-2/11,hold,14.5-22.2,4.01,10.0,23.0,22.5,Buy time,41.39 thousand,Financial Services,Banks - Regional,0.454,19.27,24.01,0.97,0.83,0.27
OVV,0.49,35.42,210.48,-40.5,0,0.84,0.71,0/11,buy,29.8-52.9,-19.59,33.0,61.0,56.31,Buy time,3.96 million,Energy,Oil & Gas E&P,2.06,40.3,47.03,1.14,0.75,0.17
CARA,0.54,14.55,33.35,-0.06,0,1.48,0.19,0/9,hold,5.2812-31.32,-5.77,54.0,0.1,0.1,Sell ALL,5.55 thousand,Healthcare,Biotechnology,0.413,15.57,19.39,1.07,0.75,0.73
MSCI,0.59,555.41,80.97,-9.75,-1,0.33,0.08,-1/11,buy,466.36-642.45,-2.7,14.000000000000002,675.0,644.77,Buy,611.38 thousand,Financial Services,Financial Data & Stock Exchanges,1.299,568.4,676.44,1.02,0.82,0.05
BEKE,0.62,20.93,12.98,64.86,-4,-0.67,-0.37,-4/11,buy,12.92-26.045,-7.24,20.0,32.803486,29.29,Sell,12.26 million,Real Estate,Real Estate Services,1,21.61,25.77,1.03,0.81,0.26
EDR,0.62,29.25,65.73,-46.31,0,-0.76,-1.26,0/7,hold,26.29-35.9899,1.37,19.0,32.0,30.2,Buy,826.48 thousand,Communication Services,Entertainment,0.721,30.75,37.36,1.05,0.78,0.76
SNA,0.66,316.45,57.41,-17.29,0,-0.28,-0.06,0/11,hold,252.98-373.9,-5.16,15.0,400.0,360.69,Buy,450.58 thousand,Industrials,Tools & Accessories,0.831,331.34,393.89,1.05,0.8,0.05
AXSM,0.67,111.59,102.49,31.86,-3,-0.45,-0.44,-3/11,buy,64.11-139.13,-12.82,20.0,216.0,196.56,Buy time,707.63 thousand,Healthcare,Biotechnology,0.882,119.28,140.46,1.07,0.79,0.08
LDP,0.69,19.98,83.33,-7.07,0,1,1,0/11,,18.38-21.87,-1.31,9.0,0.1,0.1,- +Buy time -,82.85 thousand,N/A,N/A,1,20.23,24.48,1.01,0.82,0.17
RTX,0.7,130.62,12.69,10.29,-1,0.26,0.19,-1/11,buy,99.07-136.17,-3.6,4.0,160.0,149.19,Buy,6.56 million,Industrials,Aerospace & Defense,0.263,130.42,157.06,1.0,0.83,0.13
THLV,0.7,27.31,82.77,0.98,-1,1,1,-1/11,,25.26-29.77,1.67,8.0,0.1,0.1,Buy,28.77 thousand,N/A,N/A,1,26.93,32.45,0.99,0.84,0.42
WFCF,0.72,11.28,47.76,-18.15,-1,-0.02,-0.15,-1/11,,9.76-13.5,-3.55,16.0,0.1,0.1,Buy,6.30 thousand,Industrials,Specialty Business Services,0.522,11.7,16.09,1.04,0.7,2.25
